Station,Date,On or Off,Time,Passenger
하단,20190127,하차,10,956
하단,20190127,하차,11,862
하단,20190127,하차,12,789
하단,20190127,하차,13,1028
하단,20190127,하차,14,1017
하단,20190127,하차,15,1258
하단,20190127,하차,16,1179
하단,20190127,하차,17,1106
하단,20190127,하차,18,1054
하단,20190127,하차,19,927
하단,20190127,하차,20,771
하단,20190127,하차,21,598
하단,20190127,하차,22,472
하단,20190127,하차,23,304
하단,20190128,승차,6,431
하단,20190128,승차,7,1582
하단,20190128,승차,8,1926
하단,20190128,승차,9,1212
하단,20190128,승차,10,1171
하단,20190128,승차,11,1114
하단,20190128,승차,12,1101
하단,20190128,승차,13,1094
하단,20190128,승차,14,1067
하단,20190128,승차,15,1191
하단,20190128,승차,16,1250
하단,20190128,승차,17,1854
하단,20190128,승차,18,2224
하단,20190128,승차,19,1128
하단,20190128,승차,20,946
하단,20190128,승차,21,689
하단,20190128,승차,22,472
하단,20190128,승차,23,178
하단,20190128,하차,6,954
하단,20190128,하차,7,1497
하단,20190128,하차,8,1604
하단,20190128,하차,9,1002
하단,20190128,하차,10,892
하단,20190128,하차,11,805
하단,20190128,하차,12,916
하단,20190128,하차,13,1057
하단,20190128,하차,14,1073
하단,20190128,하차,15,1037
하단,20190128,하차,16,1206
하단,20190128,하차,17,1478
하단,20190128,하차,18,1970
하단,20190128,하차,19,1187
하단,20190128,하차,20,691
하단,20190128,하차,21,620
하단,20190128,하차,22,509
하단,20190128,하차,23,311
하단,20190129,승차,6,406
하단,20190129,승차,7,1564
하단,20190129,승차,8,1988
하단,20190129,승차,9,1193
하단,20190129,승차,10,998
하단,20190129,승차,11,1041
하단,20190129,승차,12,1162
하단,20190129,승차,13,1026
하단,20190129,승차,14,1130
하단,20190129,승차,15,1175
하단,20190129,승차,16,1320
하단,20190129,승차,17,1814
하단,20190129,승차,18,2237
하단,20190129,승차,19,1242
하단,20190129,승차,20,975
하단,20190129,승차,21,769
하단,20190129,승차,22,438
하단,20190129,승차,23,182
하단,20190129,하차,6,857
하단,20190129,하차,7,1486
하단,20190129,하차,8,1361
하단,20190129,하차,9,1009
하단,20190129,하차,10,795
하단,20190129,하차,11,800
하단,20190129,하차,12,855
하단,20190129,하차,13,944
하단,20190129,하차,14,1079
하단,20190129,하차,15,1089
하단,20190129,하차,16,1274
하단,20190129,하차,17,1495
하단,20190129,하차,18,1962
하단,20190129,하차,19,1242
하단,20190129,하차,20,733
하단,20190129,하차,21,680
하단,20190129,하차,22,556
하단,20190129,하차,23,303
하단,20190130,승차,6,406
하단,20190130,승차,7,1550
하단,20190130,승차,8,2023
하단,20190130,승차,9,1172
하단,20190130,승차,10,1031
하단,20190130,승차,11,1097
하단,20190130,승차,12,1128
하단,20190130,승차,13,1138
하단,20190130,승차,14,1567
하단,20190130,승차,15,1319
하단,20190130,승차,16,1417
하단,20190130,승차,17,1897
하단,20190130,승차,18,2357
하단,20190130,승차,19,1407
하단,20190130,승차,20,940
하단,20190130,승차,21,1232
하단,20190130,승차,22,940
하단,20190130,승차,23,464
하단,20190130,하차,6,897
하단,20190130,하차,7,1469
하단,20190130,하차,8,1440
하단,20190130,하차,9,1281
하단,20190130,하차,10,1017
하단,20190130,하차,11,1056
하단,20190130,하차,12,958
하단,20190130,하차,13,1000
하단,20190130,하차,14,1081
하단,20190130,하차,15,1175
하단,20190130,하차,16,1410
하단,20190130,하차,17,1807
하단,20190130,하차,18,2652
하단,20190130,하차,19,1774
하단,20190130,하차,20,810
하단,20190130,하차,21,736
하단,20190130,하차,22,601
하단,20190130,하차,23,336
하단,20190131,승차,6,377
하단,20190131,승차,7,1435
하단,20190131,승차,8,1932
하단,20190131,승차,9,1095
하단,20190131,승차,10,871
하단,20190131,승차,11,881
하단,20190131,승차,12,963
하단,20190131,승차,13,966
하단,20190131,승차,14,1105
하단,20190131,승차,15,1079
하단,20190131,승차,16,1276
하단,20190131,승차,17,1732
하단,20190131,승차,18,2155
하단,20190131,승차,19,1170
하단,20190131,승차,20,919
하단,20190131,승차,21,700
하단,20190131,승차,22,512
하단,20190131,승차,23,187
하단,20190131,하차,6,836
하단,20190131,하차,7,1452
하단,20190131,하차,8,1297
하단,20190131,하차,9,906
하단,20190131,하차,10,731
하단,20190131,하차,11,677
하단,20190131,하차,12,818
하단,20190131,하차,13,857
하단,20190131,하차,14,981
하단,20190131,하차,15,870
하단,20190131,하차,16,1024
하단,20190131,하차,17,1367
하단,20190131,하차,18,1810
하단,20190131,하차,19,1148
하단,20190131,하차,20,649
하단,20190131,하차,21,685
하단,20190131,하차,22,570
하단,20190131,하차,23,317
자갈치,20190101,승차,6,225
자갈치,20190101,승차,7,161
자갈치,20190101,승차,8,376
자갈치,20190101,승차,9,417
자갈치,20190101,승차,10,435
자갈치,20190101,승차,11,609
자갈치,20190101,승차,12,869
자갈치,20190101,승차,13,1271
자갈치,20190101,승차,14,1799
자갈치,20190101,승차,15,2366
자갈치,20190101,승차,16,2598
자갈치,20190101,승차,17,2234
자갈치,20190101,승차,18,1856
자갈치,20190101,승차,19,1530
자갈치,20190101,승차,20,1255
자갈치,20190101,승차,21,1079
자갈치,20190101,승차,22,681
자갈치,20190101,승차,23,313
자갈치,20190101,하차,6,221
자갈치,20190101,하차,7,219
자갈치,20190101,하차,8,473
자갈치,20190101,하차,9,687
자갈치,20190101,하차,10,907
자갈치,20190101,하차,11,1621
자갈치,20190101,하차,12,2437
자갈치,20190101,하차,13,2472
자갈치,20190101,하차,14,2343
자갈치,20190101,하차,15,1760
자갈치,20190101,하차,16,1730
자갈치,20190101,하차,17,1349
자갈치,20190101,하차,18,996
자갈치,20190101,하차,19,596
자갈치,20190101,하차,20,426
자갈치,20190101,하차,21,265
자갈치,20190101,하차,22,226
자갈치,20190101,하차,23,119
자갈치,20190102,승차,6,202
자갈치,20190102,승차,7,328
자갈치,20190102,승차,8,517
자갈치,20190102,승차,9,546
자갈치,20190102,승차,10,714
자갈치,20190102,승차,11,916
자갈치,20190102,승차,12,1200
자갈치,20190102,승차,13,1461
자갈치,20190102,승차,14,1819
자갈치,20190102,승차,15,2251
자갈치,20190102,승차,16,2348
자갈치,20190102,승차,17,2209
자갈치,20190102,승차,18,2156
자갈치,20190102,승차,19,1211
자갈치,20190102,승차,20,1082
자갈치,20190102,승차,21,879
자갈치,20190102,승차,22,641
자갈치,20190102,승차,23,291
자갈치,20190102,하차,6,238
자갈치,20190102,하차,7,505
자갈치,20190102,하차,8,1449
자갈치,20190102,하차,9,989
자갈치,20190102,하차,10,1440
자갈치,20190102,하차,11,1797
자갈치,20190102,하차,12,2234
자갈치,20190102,하차,13,2124
자갈치,20190102,하차,14,2118
자갈치,20190102,하차,15,1698
자갈치,20190102,하차,16,1432
자갈치,20190102,하차,17,1444
자갈치,20190102,하차,18,1563
자갈치,20190102,하차,19,883
자갈치,20190102,하차,20,459
자갈치,20190102,하차,21,291
자갈치,20190102,하차,22,254
자갈치,20190102,하차,23,163
자갈치,20190103,승차,6,233
자갈치,20190103,승차,7,375
자갈치,20190103,승차,8,533
자갈치,20190103,승차,9,602
자갈치,20190103,승차,10,737
자갈치,20190103,승차,11,986
자갈치,20190103,승차,12,1287
자갈치,20190103,승차,13,1539
자갈치,20190103,승차,14,2021
자갈치,20190103,승차,15,2388
자갈치,20190103,승차,16,2331
자갈치,20190103,승차,17,2262
자갈치,20190103,승차,18,2212
자갈치,20190103,승차,19,1277
자갈치,20190103,승차,20,1063
자갈치,20190103,승차,21,866
자갈치,20190103,승차,22,655
자갈치,20190103,승차,23,330
자갈치,20190103,하차,6,222
자갈치,20190103,하차,7,551
자갈치,20190103,하차,8,1463
자갈치,20190103,하차,9,1144
자갈치,20190103,하차,10,1578
자갈치,20190103,하차,11,1965
자갈치,20190103,하차,12,2394
자갈치,20190103,하차,13,2278
자갈치,20190103,하차,14,2160
자갈치,20190103,하차,15,1643
자갈치,20190103,하차,16,1567
자갈치,20190103,하차,17,1474
자갈치,20190103,하차,18,1636
자갈치,20190103,하차,19,904
자갈치,20190103,하차,20,465
자갈치,20190103,하차,21,347
자갈치,20190103,하차,22,298
자갈치,20190103,하차,23,159
자갈치,20190104,승차,6,257
자갈치,20190104,승차,7,370
자갈치,20190104,승차,8,591
자갈치,20190104,승차,9,602
자갈치,20190104,승차,10,733
자갈치,20190104,승차,11,1102
자갈치,20190104,승차,12,1351
자갈치,20190104,승차,13,1729
자갈치,20190104,승차,14,2063
자갈치,20190104,승차,15,2561
자갈치,20190104,승차,16,2296
자갈치,20190104,승차,17,2189
자갈치,20190104,승차,18,2093
자갈치,20190104,승차,19,1225
자갈치,20190104,승차,20,1029
자갈치,20190104,승차,21,956
자갈치,20190104,승차,22,796
자갈치,20190104,승차,23,503
자갈치,20190104,하차,6,260
자갈치,20190104,하차,7,539
자갈치,20190104,하차,8,1476
자갈치,20190104,하차,9,1160
자갈치,20190104,하차,10,1617
자갈치,20190104,하차,11,1983
자갈치,20190104,하차,12,2306
자갈치,20190104,하차,13,2411
자갈치,20190104,하차,14,2234
자갈치,20190104,하차,15,1790
자갈치,20190104,하차,16,1618
자갈치,20190104,하차,17,1609
자갈치,20190104,하차,18,1999
자갈치,20190104,하차,19,1118
자갈치,20190104,하차,20,642
자갈치,20190104,하차,21,456
자갈치,20190104,하차,22,316
자갈치,20190104,하차,23,219
자갈치,20190105,승차,6,186
자갈치,20190105,승차,7,239
자갈치,20190105,승차,8,433
자갈치,20190105,승차,9,548
자갈치,20190105,승차,10,714
자갈치,20190105,승차,11,987
자갈치,20190105,승차,12,1265
자갈치,20190105,승차,13,1556
자갈치,20190105,승차,14,2150
자갈치,20190105,승차,15,2669
자갈치,20190105,승차,16,3020
자갈치,20190105,승차,17,2563
자갈치,20190105,승차,18,2022
자갈치,20190105,승차,19,1766
자갈치,20190105,승차,20,1514
자갈치,20190105,승차,21,1338
자갈치,20190105,승차,22,1060
자갈치,20190105,승차,23,546
자갈치,20190105,하차,6,223
자갈치,20190105,하차,7,347
자갈치,20190105,하차,8,824
자갈치,20190105,하차,9,1043
자갈치,20190105,하차,10,1546
자갈치,20190105,하차,11,2214
자갈치,20190105,하차,12,2713
자갈치,20190105,하차,13,3106
자갈치,20190105,하차,14,2674
자갈치,20190105,하차,15,2127
자갈치,20190105,하차,16,2183
자갈치,20190105,하차,17,2084
자갈치,20190105,하차,18,1733
자갈치,20190105,하차,19,1129
자갈치,20190105,하차,20,586
자갈치,20190105,하차,21,466
자갈치,20190105,하차,22,336
자갈치,20190105,하차,23,175
자갈치,20190106,승차,6,121
자갈치,20190106,승차,7,160
자갈치,20190106,승차,8,259
자갈치,20190106,승차,9,391
자갈치,20190106,승차,10,478
자갈치,20190106,승차,11,614
자갈치,20190106,승차,12,833
자갈치,20190106,승차,13,1270
자갈치,20190106,승차,14,1798
자갈치,20190106,승차,15,2300
자갈치,20190106,승차,16,2605
자갈치,20190106,승차,17,2214
자갈치,20190106,승차,18,1780
자갈치,20190106,승차,19,1264
자갈치,20190106,승차,20,1019
자갈치,20190106,승차,21,835
자갈치,20190106,승차,22,584
자갈치,20190106,승차,23,281
자갈치,20190106,하차,6,146
자갈치,20190106,하차,7,153
자갈치,20190106,하차,8,446
자갈치,20190106,하차,9,598
자갈치,20190106,하차,10,924
자갈치,20190106,하차,11,1728
자갈치,20190106,하차,12,2437
자갈치,20190106,하차,13,2524
자갈치,20190106,하차,14,2408
자갈치,20190106,하차,15,1878
자갈치,20190106,하차,16,1573
자갈치,20190106,하차,17,1269
자갈치,20190106,하차,18,948
자갈치,20190106,하차,19,530
자갈치,20190106,하차,20,371
자갈치,20190106,하차,21,294
자갈치,20190106,하차,22,207
자갈치,20190106,하차,23,106
자갈치,20190107,승차,6,215
자갈치,20190107,승차,7,361
자갈치,20190107,승차,8,547
자갈치,20190107,승차,9,589
자갈치,20190107,승차,10,747
자갈치,20190107,승차,11,1042
자갈치,20190107,승차,12,1315
자갈치,20190107,승차,13,1612
자갈치,20190107,승차,14,2010
자갈치,20190107,승차,15,2291
자갈치,20190107,승차,16,2177
자갈치,20190107,승차,17,2196
자갈치,20190107,승차,18,2028
자갈치,20190107,승차,19,1151
자갈치,20190107,승차,20,913
자갈치,20190107,승차,21,809
자갈치,20190107,승차,22,575
자갈치,20190107,승차,23,326
자갈치,20190107,하차,6,232
자갈치,20190107,하차,7,543
자갈치,20190107,하차,8,1499
자갈치,20190107,하차,9,1144
자갈치,20190107,하차,10,1579
자갈치,20190107,하차,11,2022
자갈치,20190107,하차,12,2236
자갈치,20190107,하차,13,2117
자갈치,20190107,하차,14,2102
자갈치,20190107,하차,15,1737
자갈치,20190107,하차,16,1483
자갈치,20190107,하차,17,1381
자갈치,20190107,하차,18,1547
자갈치,20190107,하차,19,880
자갈치,20190107,하차,20,492
자갈치,20190107,하차,21,303
자갈치,20190107,하차,22,234
자갈치,20190107,하차,23,136
자갈치,20190108,승차,6,289
자갈치,20190108,승차,7,376
자갈치,20190108,승차,8,589
자갈치,20190108,승차,9,625
자갈치,20190108,승차,10,793
자갈치,20190108,승차,11,1078
자갈치,20190108,승차,12,1357
자갈치,20190108,승차,13,1705
자갈치,20190108,승차,14,1992
자갈치,20190108,승차,15,2400
자갈치,20190108,승차,16,2269
자갈치,20190108,승차,17,2227
자갈치,20190108,승차,18,2147
자갈치,20190108,승차,19,1152
자갈치,20190108,승차,20,1019
자갈치,20190108,승차,21,900
자갈치,20190108,승차,22,557
자갈치,20190108,승차,23,309
자갈치,20190108,하차,6,294
자갈치,20190108,하차,7,507
자갈치,20190108,하차,8,1604
자갈치,20190108,하차,9,1081
자갈치,20190108,하차,10,1600
자갈치,20190108,하차,11,2065
자갈치,20190108,하차,12,2294
자갈치,20190108,하차,13,2231
자갈치,20190108,하차,14,2074
자갈치,20190108,하차,15,1801
자갈치,20190108,하차,16,1575
자갈치,20190108,하차,17,1526
자갈치,20190108,하차,18,1564
자갈치,20190108,하차,19,818
자갈치,20190108,하차,20,433
자갈치,20190108,하차,21,339
자갈치,20190108,하차,22,249
자갈치,20190108,하차,23,158
자갈치,20190109,승차,6,219
자갈치,20190109,승차,7,386
자갈치,20190109,승차,8,569
자갈치,20190109,승차,9,508
자갈치,20190109,승차,10,686
자갈치,20190109,승차,11,942
자갈치,20190109,승차,12,1204
자갈치,20190109,승차,13,1559
자갈치,20190109,승차,14,1870
자갈치,20190109,승차,15,2244
자갈치,20190109,승차,16,2165
자갈치,20190109,승차,17,2098
자갈치,20190109,승차,18,2073
자갈치,20190109,승차,19,1203
자갈치,20190109,승차,20,1049
자갈치,20190109,승차,21,869
자갈치,20190109,승차,22,669
자갈치,20190109,승차,23,325
자갈치,20190109,하차,6,244
자갈치,20190109,하차,7,547
자갈치,20190109,하차,8,1483
자갈치,20190109,하차,9,1031
자갈치,20190109,하차,10,1438
자갈치,20190109,하차,11,1895
자갈치,20190109,하차,12,2215
자갈치,20190109,하차,13,2272
자갈치,20190109,하차,14,1962
자갈치,20190109,하차,15,1604
자갈치,20190109,하차,16,1378
자갈치,20190109,하차,17,1463
자갈치,20190109,하차,18,1624
자갈치,20190109,하차,19,831
자갈치,20190109,하차,20,460
자갈치,20190109,하차,21,323
자갈치,20190109,하차,22,254
자갈치,20190109,하차,23,149
자갈치,20190110,승차,6,242
자갈치,20190110,승차,7,368
자갈치,20190110,승차,8,567
자갈치,20190110,승차,9,560
자갈치,20190110,승차,10,722
자갈치,20190110,승차,11,1031
자갈치,20190110,승차,12,1259
자갈치,20190110,승차,13,1630
자갈치,20190110,승차,14,2089
자갈치,20190110,승차,15,2494
